profit,state,country,property_valuation,gender,owns_car,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,tenure
4375.2699999999995,NSW,Australia,8.0,Female,Yes,7.0,Retail,Mass Customer,12.0
1808.9199999999996,NSW,Australia,9.0,Male,No,29.0,Entertainment,Affluent Customer,1.0
4119.0599999999995,NSW,Australia,1.0,Female,No,60.0,Entertainment,High Net Worth,19.0
4794.579999999999,NSW,Australia,12.0,Male,No,76.0,Retail,Mass Customer,10.0
866.46,VIC,Australia,8.0,Male,Yes,4.0,Financial Services,Mass Customer,2.0
4100.59,NSW,Australia,10.0,Male,No,18.0,Argiculture,Mass Customer,16.0
3696.869999999999,NSW,Australia,10.0,Female,Yes,47.0,Property,Mass Customer,12.0
798.2800000000002,NSW,Australia,11.0,Male,No,85.0,Financial Services,High Net Worth,15.0
5178.5599999999995,QLD,Australia,6.0,Male,No,45.0,Retail,Mass Customer,14.0
407.96000000000004,VIC,Australia,10.0,Female,Yes,35.0,Manufacturing,High Net Worth,14.0
11222.649999999998,NSW,Australia,12.0,Female,Yes,28.0,Retail,Mass Customer,11.0
4797.5,QLD,Australia,5.0,Male,Yes,1.0,IT,Mass Customer,15.0
3676.220000000001,QLD,Australia,5.0,Female,Yes,70.0,Entertainment,Mass Customer,10.0
4246.560000000001,VIC,Australia,7.0,Male,No,75.0,,Affluent Customer,12.0
2661.4300000000003,NSW,Australia,12.0,Female,Yes,71.0,,Mass Customer,12.0
1915.8700000000003,QLD,Australia,1.0,Female,No,36.0,Financial Services,High Net Worth,
348.0899999999997,NSW,Australia,7.0,Female,No,53.0,,Affluent Customer,18.0
1607.27,QLD,Australia,5.0,Male,No,72.0,IT,Mass Customer,12.0
1500.8100000000004,NSW,Australia,10.0,Male,Yes,20.0,IT,High Net Worth,1.0
2013.5200000000004,QLD,Australia,8.0,Female,Yes,14.0,Retail,Mass Customer,17.0
3791.200000000001,NSW,Australia,6.0,Female,No,1.0,IT,High Net Worth,
4384.850000000001,NSW,Australia,10.0,Male,No,60.0,,Affluent Customer,1.0
3870.9599999999996,VIC,Australia,8.0,Male,Yes,7.0,Health,Affluent Customer,20.0
2394.820000000001,NSW,Australia,10.0,Female,Yes,33.0,IT,Affluent Customer,10.0
6089.5700000000015,QLD,Australia,3.0,Male,Yes,10.0,Manufacturing,Mass Customer,10.0
5319.91,VIC,Australia,10.0,Male,Yes,96.0,,Affluent Customer,15.0
7365.479999999998,VIC,Australia,5.0,Male,No,80.0,Health,Affluent Customer,1.0
5504.950000000001,NSW,Australia,9.0,Female,No,83.0,Telecommunications,Mass Customer,13.0
4527.9400000000005,QLD,Australia,4.0,Male,No,56.0,Manufacturing,Mass Customer,15.0
4142.75,QLD,Australia,8.0,Female,Yes,80.0,,Mass Customer,10.0
2648.85,NSW,Australia,7.0,Male,No,20.0,,Mass Customer,5.0
1329.0900000000001,NSW,Australia,2.0,Female,Yes,82.0,Manufacturing,Mass Customer,6.0
8143.9299999999985,NSW,Australia,8.0,Female,Yes,81.0,Argiculture,High Net Worth,11.0
3638.75,NSW,Australia,8.0,Female,Yes,59.0,Financial Services,High Net Worth,12.0
6500.299999999999,NSW,Australia,8.0,Female,Yes,53.0,Property,Mass Customer,16.0
2037.0199999999995,VIC,Australia,10.0,Male,Yes,69.0,Health,Mass Customer,19.0
3303.71,QLD,Australia,8.0,Male,No,83.0,,Mass Customer,15.0
3383.6200000000003,VIC,Australia,2.0,Male,Yes,43.0,Telecommunications,Mass Customer,17.0
1424.8199999999997,QLD,Australia,3.0,Male,No,2.0,Health,Mass Customer,9.0
2515.43,NSW,Australia,2.0,Female,Yes,65.0,Manufacturing,Affluent Customer,6.0
1542.4100000000003,NSW,Australia,12.0,Male,No,27.0,Health,Mass Customer,18.0
1280.0700000000002,NSW,Australia,5.0,Male,No,95.0,Property,Affluent Customer,1.0
1311.3900000000003,VIC,Australia,7.0,Male,Yes,53.0,Financial Services,High Net Worth,18.0
3015.83,NSW,Australia,7.0,Female,No,11.0,,Mass Customer,11.0
2415.16,QLD,Australia,3.0,Male,No,21.0,Health,Affluent Customer,4.0
1142.5399999999995,NSW,Australia,12.0,Female,Yes,27.0,,Mass Customer,14.0
3478.1400000000003,VIC,Australia,11.0,Female,No,59.0,Health,High Net Worth,5.0
2643.2399999999993,NSW,Australia,8.0,Female,No,24.0,Retail,Mass Customer,7.0
2943.88,VIC,Australia,11.0,Male,Yes,33.0,Retail,Mass Customer,12.0
1891.7200000000003,VIC,Australia,8.0,Male,No,34.0,Financial Services,Mass Customer,10.0
2932.34,QLD,Australia,5.0,Male,No,33.0,Health,Mass Customer,11.0
3337.87,QLD,Australia,8.0,Male,No,5.0,Financial Services,High Net Worth,10.0
3542.3099999999995,QLD,Australia,2.0,Female,Yes,0.0,Financial Services,Mass Customer,14.0
2561.48,NSW,Australia,8.0,Female,Yes,78.0,Manufacturing,Affluent Customer,18.0
3092.62,VIC,Australia,8.0,Female,Yes,54.0,Manufacturing,High Net Worth,20.0
4760.680000000001,NSW,Australia,10.0,Female,Yes,81.0,,Affluent Customer,6.0
6337.400000000001,QLD,Australia,4.0,Male,Yes,96.0,Health,Mass Customer,12.0
3039.47,VIC,Australia,2.0,Female,No,42.0,,Mass Customer,9.0
6119.730000000001,NSW,Australia,9.0,Male,No,63.0,Financial Services,Affluent Customer,4.0
3107.2400000000002,NSW,Australia,6.0,Male,Yes,67.0,Manufacturing,High Net Worth,20.0
1017.75,VIC,Australia,7.0,Male,No,53.0,Property,Mass Customer,13.0
1614.96,QLD,Australia,7.0,Male,No,17.0,,Mass Customer,10.0
1082.1499999999996,QLD,Australia,3.0,Female,Yes,17.0,Health,Affluent Customer,12.0
3088.919999999999,NSW,Australia,12.0,Male,No,41.0,Entertainment,Mass Customer,18.0
854.2399999999998,QLD,Australia,8.0,Female,Yes,57.0,Health,High Net Worth,22.0
2772.3099999999995,NSW,Australia,12.0,Male,Yes,91.0,Health,High Net Worth,16.0
1536.8999999999996,NSW,Australia,8.0,Female,No,48.0,Retail,Mass Customer,6.0
8243.810000000001,VIC,Australia,7.0,Female,Yes,88.0,Manufacturing,Mass Customer,19.0
4142.87,NSW,Australia,8.0,Female,Yes,42.0,Health,Mass Customer,
4623.16,VIC,Australia,4.0,Female,No,70.0,IT,High Net Worth,
3987.6499999999996,NSW,Australia,9.0,Female,No,19.0,Health,High Net Worth,20.0
1757.4399999999998,NSW,Australia,7.0,Male,Yes,93.0,Manufacturing,Affluent Customer,16.0
1652.12,NSW,Australia,5.0,Female,No,22.0,,Mass Customer,2.0
4863.469999999999,QLD,Australia,2.0,Female,Yes,13.0,Health,Affluent Customer,7.0
8795.16,NSW,Australia,12.0,Female,Yes,34.0,Manufacturing,Affluent Customer,11.0
3679.5899999999992,QLD,Australia,8.0,Female,Yes,37.0,Manufacturing,Affluent Customer,18.0
513.5799999999999,VIC,Australia,6.0,Male,Yes,6.0,Retail,Affluent Customer,3.0
6879.609999999998,NSW,Australia,1.0,Female,No,11.0,Manufacturing,Mass Customer,3.0
1343.6099999999997,QLD,Australia,3.0,Male,No,59.0,Retail,Affluent Customer,6.0
1323.2200000000003,NSW,Australia,11.0,Male,Yes,56.0,Property,High Net Worth,5.0
1879.3200000000004,NSW,Australia,7.0,Female,Yes,34.0,,Mass Customer,10.0
2039.8700000000003,NSW,Australia,11.0,Male,No,6.0,Financial Services,High Net Worth,6.0
977.4099999999999,NSW,Australia,4.0,Male,No,77.0,Retail,Mass Customer,2.0
2814.87,VIC,Australia,11.0,Male,No,52.0,Health,Affluent Customer,6.0
4116.129999999999,NSW,Australia,11.0,Female,Yes,0.0,Manufacturing,High Net Worth,11.0
942.6899999999996,NSW,Australia,5.0,Male,Yes,55.0,Retail,Affluent Customer,5.0
1252.46,VIC,Australia,9.0,Female,Yes,50.0,Health,High Net Worth,1.0
3221.8099999999995,QLD,Australia,4.0,Male,No,27.0,Manufacturing,Affluent Customer,11.0
1036.0499999999997,NSW,Australia,12.0,Female,No,46.0,Entertainment,Mass Customer,7.0
4576.0199999999995,NSW,Australia,10.0,Male,No,31.0,Health,Mass Customer,13.0
3484.0300000000007,VIC,Australia,10.0,Male,Yes,69.0,,High Net Worth,14.0
1101.0799999999997,NSW,Australia,9.0,Male,Yes,69.0,Telecommunications,Affluent Customer,6.0
2464.9200000000005,QLD,Australia,6.0,Female,No,0.0,Retail,High Net Worth,10.0
1655.42,NSW,Australia,7.0,Male,Yes,3.0,Manufacturing,Mass Customer,17.0
1950.5199999999995,NSW,Australia,7.0,Female,No,1.0,Health,Mass Customer,8.0
6591.000000000001,QLD,Australia,6.0,Female,Yes,71.0,Manufacturing,Mass Customer,18.0
1980.7100000000005,VIC,Australia,11.0,Male,No,92.0,Financial Services,Mass Customer,4.0
353.35000000000036,VIC,Australia,5.0,Female,No,20.0,Property,Affluent Customer,11.0
5318.749999999999,QLD,Australia,7.0,Male,No,49.0,Financial Services,Affluent Customer,4.0
4757.210000000001,NSW,Australia,10.0,Female,Yes,88.0,Financial Services,High Net Worth,2.0
4054.59,VIC,Australia,9.0,Female,No,55.0,IT,High Net Worth,19.0
5280.350000000001,QLD,Australia,2.0,Female,Yes,76.0,,Mass Customer,1.0
1604.23,NSW,Australia,8.0,Male,No,15.0,Financial Services,Mass Customer,11.0
1513.5199999999998,QLD,Australia,5.0,Female,Yes,74.0,Retail,Mass Customer,1.0
2833.909999999999,NSW,Australia,11.0,Female,No,36.0,Health,Mass Customer,7.0
8121.759999999999,NSW,Australia,8.0,Female,Yes,89.0,Manufacturing,Mass Customer,17.0
999.0299999999997,NSW,Australia,9.0,Female,No,35.0,Manufacturing,High Net Worth,10.0
836.04,VIC,Australia,12.0,Male,Yes,18.0,Financial Services,High Net Worth,14.0
2449.8099999999995,NSW,Australia,7.0,Male,Yes,40.0,,Affluent Customer,9.0
5371.570000000001,QLD,Australia,2.0,Male,Yes,28.0,Retail,Mass Customer,3.0
1177.21,QLD,Australia,8.0,Female,No,77.0,Health,Mass Customer,5.0
456.4200000000001,NSW,Australia,11.0,Male,Yes,48.0,Health,High Net Worth,15.0
4905.530000000001,NSW,Australia,1.0,Female,Yes,61.0,Financial Services,Affluent Customer,12.0
1246.7900000000002,NSW,Australia,8.0,Male,No,6.0,Property,High Net Worth,4.0
2031.17,VIC,Australia,8.0,Male,Yes,50.0,Financial Services,High Net Worth,15.0
1428.6200000000003,NSW,Australia,9.0,Male,Yes,67.0,Health,High Net Worth,20.0
1264.73,NSW,Australia,11.0,Male,No,59.0,Financial Services,Mass Customer,3.0
2772.1,NSW,Australia,10.0,Female,Yes,8.0,Manufacturing,Mass Customer,18.0
2316.34,VIC,Australia,10.0,Female,Yes,97.0,Financial Services,High Net Worth,7.0
7260.199999999999,QLD,Australia,7.0,Female,No,5.0,,Affluent Customer,11.0
2059.83,VIC,Australia,8.0,Female,No,96.0,Financial Services,Mass Customer,4.0
327.9799999999999,NSW,Australia,9.0,Male,No,3.0,Retail,Mass Customer,5.0
5964.05,NSW,Australia,7.0,Female,No,42.0,Property,High Net Worth,20.0
3819.8100000000013,QLD,Australia,6.0,Male,Yes,94.0,Retail,High Net Worth,12.0
3250.7200000000003,VIC,Australia,9.0,Female,Yes,11.0,Retail,Affluent Customer,14.0
5203.179999999999,VIC,Australia,8.0,Male,Yes,26.0,Manufacturing,Mass Customer,7.0
3273.01,NSW,Australia,9.0,Male,No,17.0,Retail,Mass Customer,11.0
8585.320000000002,VIC,Australia,3.0,Female,Yes,66.0,Manufacturing,Mass Customer,1.0
1610.9700000000003,QLD,Australia,3.0,Female,No,11.0,Entertainment,Mass Customer,8.0
3030.83,NSW,Australia,9.0,Female,No,65.0,Financial Services,Affluent Customer,8.0
2628.4900000000007,VIC,Australia,7.0,Male,No,17.0,Manufacturing,Affluent Customer,19.0
3775.8999999999996,VIC,Australia,10.0,Female,Yes,16.0,Health,Affluent Customer,1.0
1757.1899999999996,QLD,Australia,1.0,Male,No,55.0,Property,Mass Customer,11.0
5082.019999999999,QLD,Australia,8.0,Female,No,78.0,Financial Services,Mass Customer,19.0
10017.660000000002,NSW,Australia,9.0,Female,No,34.0,Manufacturing,Mass Customer,9.0
2910.2,NSW,Australia,10.0,Female,Yes,30.0,Financial Services,Mass Customer,10.0
2606.4,NSW,Australia,12.0,Female,Yes,12.0,Financial Services,Mass Customer,20.0
2995.180000000001,NSW,Australia,11.0,Male,Yes,68.0,IT,Mass Customer,7.0
6233.299999999999,NSW,Australia,6.0,Female,Yes,93.0,Financial Services,High Net Worth,8.0
803.9699999999998,NSW,Australia,4.0,Female,No,84.0,Property,High Net Worth,22.0
3420.5800000000004,NSW,Australia,9.0,Male,No,86.0,Manufacturing,Mass Customer,3.0
4177.84,VIC,Australia,7.0,Male,Yes,31.0,Manufacturing,Affluent Customer,15.0
10028.8,VIC,Australia,1.0,Male,Yes,24.0,Manufacturing,High Net Worth,13.0
4754.199999999999,QLD,Australia,8.0,Female,Yes,6.0,Retail,Affluent Customer,10.0
2446.21,QLD,Australia,7.0,Male,Yes,15.0,Property,Affluent Customer,13.0
2293.1299999999997,NSW,Australia,8.0,Male,Yes,69.0,Manufacturing,Mass Customer,20.0
1542.6800000000003,NSW,Australia,5.0,Female,No,50.0,Manufacturing,Mass Customer,14.0
1922.1900000000005,NSW,Australia,7.0,Female,Yes,40.0,Manufacturing,Mass Customer,7.0
2295.6200000000003,QLD,Australia,2.0,Male,No,59.0,,Mass Customer,16.0
3307.11,VIC,Australia,7.0,Female,Yes,0.0,Health,Mass Customer,1.0
3348.47,NSW,Australia,8.0,Male,No,50.0,Financial Services,Mass Customer,12.0
3277.579999999999,NSW,Australia,9.0,Male,Yes,54.0,,Affluent Customer,11.0
3092.12,QLD,Australia,7.0,Male,Yes,77.0,Financial Services,Affluent Customer,16.0
1289.35,QLD,Australia,6.0,Female,Yes,4.0,Financial Services,Affluent Customer,5.0
3450.83,QLD,Australia,9.0,Female,No,91.0,IT,Mass Customer,12.0
2757.7699999999977,VIC,Australia,9.0,Male,Yes,14.0,Retail,Affluent Customer,7.0
1075.0600000000004,VIC,Australia,10.0,Male,No,6.0,Manufacturing,Mass Customer,13.0
3411.619999999998,NSW,Australia,11.0,Female,No,9.0,Financial Services,Mass Customer,8.0
2718.2899999999995,NSW,Australia,8.0,Male,Yes,94.0,Health,Mass Customer,11.0
6153.0,NSW,Australia,8.0,Female,Yes,92.0,,Affluent Customer,6.0
9061.469999999998,VIC,Australia,9.0,Female,No,45.0,Health,Affluent Customer,4.0
549.0900000000001,VIC,Australia,8.0,Female,Yes,66.0,Financial Services,Affluent Customer,7.0
903.6600000000001,NSW,Australia,8.0,Female,Yes,16.0,Retail,High Net Worth,20.0
6578.149999999999,VIC,Australia,3.0,Male,No,72.0,Financial Services,Mass Customer,3.0
1888.8300000000004,NSW,Australia,2.0,Female,Yes,22.0,Financial Services,Mass Customer,12.0
4232.850000000002,VIC,Australia,7.0,Male,Yes,77.0,Health,Affluent Customer,14.0
6417.0599999999995,VIC,Australia,5.0,Female,Yes,41.0,Health,Mass Customer,18.0
2617.2200000000003,NSW,Australia,9.0,Female,No,9.0,Financial Services,Mass Customer,17.0
3816.4299999999994,NSW,Australia,5.0,Female,No,52.0,Manufacturing,Mass Customer,9.0
1112.7300000000005,VIC,Australia,3.0,Female,Yes,6.0,IT,Mass Customer,14.0
799.8499999999995,VIC,Australia,1.0,Male,Yes,59.0,Argiculture,High Net Worth,5.0
5460.1399999999985,VIC,Australia,6.0,Female,Yes,80.0,,Mass Customer,18.0
352.23,NSW,Australia,8.0,Female,No,29.0,Financial Services,Mass Customer,2.0
1399.88,NSW,Australia,7.0,Female,No,15.0,Health,Mass Customer,10.0
456.17999999999995,VIC,Australia,5.0,Female,No,36.0,Financial Services,Mass Customer,3.0
2743.410000000001,NSW,Australia,6.0,Female,Yes,95.0,Retail,Mass Customer,11.0
3495.92,NSW,Australia,9.0,Male,Yes,61.0,,Mass Customer,5.0
4721.490000000001,VIC,Australia,12.0,Female,No,0.0,Manufacturing,High Net Worth,4.0
3420.129999999999,VIC,Australia,8.0,Male,Yes,60.0,Manufacturing,Mass Customer,3.0
133.7800000000002,NSW,Australia,9.0,Female,Yes,9.0,Manufacturing,Mass Customer,11.0
5190.910000000001,NSW,Australia,10.0,Male,Yes,68.0,Financial Services,Mass Customer,1.0
1182.96,NSW,Australia,9.0,Female,No,44.0,Retail,Mass Customer,10.0
1185.7599999999998,QLD,Australia,6.0,Male,Yes,27.0,Property,Mass Customer,15.0
2448.4800000000005,VIC,Australia,5.0,Female,No,29.0,Property,Mass Customer,22.0
4558.55,QLD,Australia,9.0,Female,Yes,16.0,,High Net Worth,1.0
3207.8700000000003,NSW,Australia,10.0,Female,Yes,51.0,Manufacturing,Mass Customer,11.0
3232.82,QLD,Australia,4.0,Male,Yes,42.0,Property,High Net Worth,18.0
4895.819999999999,NSW,Australia,10.0,Male,No,50.0,Health,Mass Customer,19.0
5878.469999999999,NSW,Australia,8.0,Female,Yes,87.0,Financial Services,Mass Customer,14.0
1616.5599999999995,NSW,Australia,11.0,Female,Yes,33.0,Financial Services,Affluent Customer,6.0
3700.7799999999997,VIC,Australia,12.0,Male,No,82.0,,Affluent Customer,7.0
2500.3099999999995,NSW,Australia,6.0,Male,No,63.0,Manufacturing,Affluent Customer,14.0
4695.939999999999,VIC,Australia,10.0,Male,Yes,44.0,Manufacturing,Affluent Customer,16.0
1471.9099999999999,NSW,Australia,9.0,Male,No,13.0,Property,Affluent Customer,11.0
5473.67,VIC,Australia,10.0,Female,No,83.0,,Mass Customer,3.0
1636.0800000000002,NSW,Australia,11.0,Male,No,98.0,Property,Mass Customer,7.0
5278.02,VIC,Australia,10.0,Male,No,41.0,Entertainment,Affluent Customer,7.0
1854.5300000000007,NSW,Australia,8.0,Female,Yes,28.0,Manufacturing,Affluent Customer,19.0
6755.159999999999,VIC,Australia,10.0,Female,No,73.0,,Mass Customer,15.0
2208.8900000000003,NSW,Australia,12.0,Female,No,17.0,Financial Services,High Net Worth,14.0
262.52999999999975,VIC,Australia,8.0,Female,Yes,37.0,Health,High Net Worth,4.0
1747.0800000000002,NSW,Australia,4.0,Female,No,2.0,Manufacturing,High Net Worth,11.0
2490.7599999999998,NSW,Australia,7.0,Male,No,39.0,Manufacturing,High Net Worth,9.0
3975.17,NSW,Australia,8.0,Female,Yes,16.0,Health,Mass Customer,11.0
4073.01,NSW,Australia,9.0,Male,Yes,9.0,Telecommunications,Mass Customer,9.0
2638.9199999999996,VIC,Australia,8.0,Male,Yes,60.0,IT,Mass Customer,3.0
2115.8600000000006,QLD,Australia,8.0,Male,No,33.0,Retail,Affluent Customer,9.0
328.76999999999987,NSW,Australia,7.0,Female,No,30.0,Manufacturing,Affluent Customer,2.0
4664.4,VIC,Australia,3.0,Female,No,80.0,Health,Mass Customer,16.0
3171.3899999999994,NSW,Australia,7.0,Female,No,81.0,Retail,Mass Customer,10.0
1554.34,NSW,Australia,12.0,Female,No,14.0,Retail,High Net Worth,21.0
2693.039999999999,NSW,Australia,8.0,Female,No,12.0,Entertainment,Mass Customer,10.0
811.6700000000001,NSW,Australia,7.0,Male,Yes,63.0,Manufacturing,Mass Customer,9.0
6522.279999999999,QLD,Australia,7.0,Female,No,19.0,,Mass Customer,16.0
1410.6,VIC,Australia,10.0,Female,No,80.0,Health,Mass Customer,6.0
4117.490000000001,NSW,Australia,9.0,Female,Yes,42.0,Financial Services,Affluent Customer,5.0
4180.24,VIC,Australia,12.0,Female,Yes,98.0,Financial Services,Mass Customer,13.0
2497.7200000000003,NSW,Australia,8.0,Female,No,1.0,,Mass Customer,11.0
986.71,NSW,Australia,9.0,Female,No,66.0,Property,Mass Customer,14.0
4509.11,NSW,Australia,8.0,Female,No,50.0,Health,Mass Customer,12.0
3121.17,VIC,Australia,9.0,Female,Yes,42.0,Property,Mass Customer,13.0
1549.8199999999997,NSW,Australia,10.0,Male,Yes,65.0,,High Net Worth,2.0
5043.070000000001,NSW,Australia,4.0,Female,Yes,74.0,,Mass Customer,5.0
4041.1800000000003,NSW,Australia,10.0,Male,Yes,36.0,Entertainment,Affluent Customer,16.0
2403.9900000000002,NSW,Australia,10.0,Female,Yes,20.0,Property,High Net Worth,14.0
4610.600000000001,QLD,Australia,6.0,Male,Yes,65.0,Retail,High Net Worth,7.0
2475.7200000000003,NSW,Australia,10.0,Female,Yes,49.0,IT,High Net Worth,
63.83000000000001,QLD,Australia,7.0,Female,Yes,81.0,Manufacturing,Mass Customer,17.0
5583.330000000001,NSW,Australia,7.0,Female,Yes,53.0,Financial Services,Mass Customer,13.0
5373.63,QLD,Australia,9.0,Female,Yes,9.0,Manufacturing,Mass Customer,17.0
4822.500000000001,NSW,Australia,10.0,Male,Yes,4.0,,Mass Customer,1.0
4153.82,NSW,Australia,3.0,Female,No,98.0,Argiculture,High Net Worth,5.0
9226.26,VIC,Australia,6.0,Female,No,13.0,,Mass Customer,1.0
4518.27,NSW,Australia,9.0,Female,Yes,4.0,Financial Services,Mass Customer,4.0
1870.13,NSW,Australia,7.0,Male,No,46.0,Financial Services,Mass Customer,10.0
167.20999999999998,NSW,Australia,6.0,Male,No,90.0,Manufacturing,Mass Customer,16.0
3023.0000000000005,NSW,Australia,10.0,Female,No,36.0,IT,Mass Customer,21.0
5283.910000000001,NSW,Australia,9.0,Female,No,11.0,Manufacturing,High Net Worth,3.0
2443.5699999999997,NSW,Australia,7.0,Male,No,10.0,Health,High Net Worth,7.0
1087.1800000000003,NSW,Australia,12.0,Male,No,53.0,,High Net Worth,12.0
2129.5300000000007,QLD,Australia,8.0,Female,No,20.0,Retail,High Net Worth,10.0
1914.9099999999999,NSW,Australia,8.0,Female,No,19.0,Manufacturing,Affluent Customer,2.0
135.89999999999998,VIC,Australia,7.0,Male,No,99.0,,Mass Customer,11.0
2345.9399999999996,QLD,Australia,9.0,Male,Yes,49.0,Entertainment,High Net Worth,15.0
3109.9300000000003,NSW,Australia,10.0,Female,Yes,52.0,Health,Affluent Customer,17.0
2127.4300000000003,QLD,Australia,5.0,Female,No,59.0,Financial Services,Mass Customer,13.0
7910.310000000001,NSW,Australia,6.0,Female,No,97.0,Manufacturing,Affluent Customer,18.0
3231.9100000000003,VIC,Australia,9.0,Male,No,71.0,Financial Services,High Net Worth,2.0
209.84000000000003,NSW,Australia,9.0,Male,No,68.0,Retail,High Net Worth,10.0
3642.0200000000004,NSW,Australia,11.0,Male,Yes,59.0,Property,Affluent Customer,18.0
784.9099999999999,QLD,Australia,3.0,Male,Yes,73.0,Property,Mass Customer,9.0
5572.11,NSW,Australia,8.0,Female,Yes,62.0,Argiculture,Mass Customer,5.0
4772.56,NSW,Australia,9.0,Male,No,43.0,Health,Mass Customer,7.0
3646.67,NSW,Australia,8.0,Male,Yes,71.0,Health,Affluent Customer,11.0
1486.3800000000003,NSW,Australia,11.0,Female,No,62.0,Manufacturing,Mass Customer,9.0
5553.209999999999,NSW,Australia,10.0,Male,Yes,84.0,Financial Services,Mass Customer,2.0
3913.44,NSW,Australia,7.0,Female,No,99.0,,Mass Customer,15.0
4839.41,VIC,Australia,5.0,Female,Yes,70.0,Financial Services,Mass Customer,4.0
4022.789999999999,NSW,Australia,11.0,Female,No,39.0,,Mass Customer,14.0
6202.9,NSW,Australia,11.0,Male,Yes,42.0,Financial Services,High Net Worth,18.0
5055.73,NSW,Australia,7.0,Male,Yes,37.0,IT,High Net Worth,16.0
4722.619999999999,NSW,Australia,8.0,Male,Yes,55.0,,Mass Customer,8.0
3395.62,QLD,Australia,4.0,Male,Yes,64.0,,Affluent Customer,20.0
4629.949999999999,NSW,Australia,9.0,Female,Yes,5.0,Manufacturing,High Net Worth,12.0
4015.0199999999995,VIC,Australia,4.0,Male,Yes,59.0,Manufacturing,Affluent Customer,7.0
3533.56,VIC,Australia,10.0,Male,No,84.0,,Mass Customer,11.0
7095.400000000001,NSW,Australia,7.0,Male,Yes,91.0,Financial Services,Mass Customer,22.0
950.5600000000001,NSW,Australia,1.0,Female,Yes,85.0,Entertainment,Mass Customer,5.0
1319.83,NSW,Australia,7.0,Female,Yes,5.0,Financial Services,Mass Customer,12.0
2828.369999999999,QLD,Australia,3.0,Female,No,94.0,Manufacturing,Affluent Customer,5.0
2342.9999999999995,NSW,Australia,9.0,Female,Yes,81.0,,Affluent Customer,5.0
2554.4899999999993,NSW,Australia,8.0,Female,No,13.0,Manufacturing,High Net Worth,4.0
2041.1999999999998,NSW,Australia,9.0,Male,Yes,29.0,Health,Mass Customer,18.0
5850.34,NSW,Australia,5.0,Male,Yes,77.0,Manufacturing,Mass Customer,6.0
899.7599999999999,NSW,Australia,4.0,Female,Yes,57.0,Financial Services,Mass Customer,7.0
1370.8000000000002,VIC,Australia,10.0,Male,Yes,47.0,Manufacturing,Affluent Customer,9.0
3163.39,VIC,Australia,8.0,Female,Yes,26.0,Manufacturing,High Net Worth,11.0
689.79,VIC,Australia,9.0,Female,No,34.0,,Mass Customer,14.0
1408.3500000000004,VIC,Australia,10.0,Female,Yes,93.0,Retail,Mass Customer,4.0
5213.350000000001,VIC,Australia,10.0,Male,No,89.0,Financial Services,High Net Worth,8.0
2066.4899999999993,NSW,Australia,11.0,Female,Yes,42.0,Health,Affluent Customer,11.0
4644.23,VIC,Australia,5.0,Female,No,31.0,Entertainment,High Net Worth,6.0
3564.73,NSW,Australia,9.0,Female,Yes,15.0,Health,Mass Customer,12.0
687.5100000000002,QLD,Australia,4.0,Female,No,55.0,Entertainment,Mass Customer,11.0
8835.009999999997,QLD,Australia,8.0,Male,No,60.0,,High Net Worth,4.0
1548.6500000000005,QLD,Australia,6.0,Male,Yes,44.0,IT,Affluent Customer,14.0
6835.960000000001,QLD,Australia,8.0,Female,Yes,76.0,Health,Affluent Customer,11.0
1661.9799999999996,QLD,Australia,9.0,Female,No,32.0,Manufacturing,Mass Customer,17.0
1571.3900000000003,NSW,Australia,8.0,Male,Yes,23.0,Manufacturing,Affluent Customer,9.0
3758.8700000000013,QLD,Australia,9.0,Male,No,21.0,Manufacturing,Affluent Customer,18.0
3469.5999999999995,QLD,Australia,4.0,Female,Yes,58.0,Financial Services,Mass Customer,5.0
3489.3300000000004,NSW,Australia,2.0,Male,Yes,47.0,Financial Services,High Net Worth,8.0
1774.7,VIC,Australia,10.0,Female,Yes,0.0,IT,Mass Customer,
2718.2799999999997,NSW,Australia,8.0,Female,No,15.0,Financial Services,Mass Customer,7.0
2947.71,QLD,Australia,12.0,Male,Yes,34.0,Manufacturing,Affluent Customer,10.0
3149.249999999999,VIC,Australia,11.0,Female,Yes,46.0,,Affluent Customer,4.0
2485.919999999999,NSW,Australia,10.0,Female,Yes,79.0,Entertainment,Mass Customer,6.0
2770.1599999999994,QLD,Australia,3.0,Male,Yes,36.0,Financial Services,Affluent Customer,19.0
1341.6799999999996,NSW,Australia,10.0,Female,No,27.0,Health,High Net Worth,12.0
2440.0200000000004,QLD,Australia,5.0,Male,Yes,49.0,Manufacturing,Affluent Customer,14.0
3739.8100000000004,QLD,Australia,3.0,Male,No,92.0,,Mass Customer,5.0
5308.78,VIC,Australia,5.0,Male,No,97.0,Retail,Mass Customer,2.0
4266.610000000001,NSW,Australia,2.0,Male,No,46.0,Entertainment,Mass Customer,3.0
1700.5499999999988,NSW,Australia,9.0,Male,Yes,61.0,IT,Mass Customer,6.0
5823.709999999997,NSW,Australia,10.0,Male,No,4.0,IT,Mass Customer,17.0
1241.6799999999994,VIC,Australia,8.0,Male,Yes,61.0,Retail,Affluent Customer,6.0
3777.26,QLD,Australia,7.0,Female,Yes,26.0,Telecommunications,Mass Customer,9.0
2017.1800000000003,NSW,Australia,9.0,Female,No,41.0,Manufacturing,Mass Customer,17.0
